time,open,high,low,close,Volume,Volume MA,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,WMA,%K,%D
2016-05-13T10:00:00+03:00,6104.1899,6138.5,6060.1001,6138.5,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6110.3225,6215.436108,23.71261082719142,24.822034222722927
2016-05-16T10:00:00+03:00,6138.5,6157.2402,6092.21,6151.3999,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6134.837525,6213.465672,27.71065186243796,22.52905879395823
2016-05-17T10:00:00+03:00,6151.3999,6215.8799,6147.1602,6167.77,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6170.552500000001,6212.133796941178,30.685943070312568,21.350999609987785
2016-05-18T10:00:00+03:00,6167.77,6169.3301,6115.9902,6165.7998,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6154.722525,6210.695396392158,33.20051133425417,21.427982331799917
2016-05-19T10:00:00+03:00,6165.7998,6165.7998,6050.21,6053.3501,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6108.789925,6204.873580470588,30.405311969311263,22.384791841366603
2016-05-20T10:00:00+03:00,6053.3501,6156.5,6053.3501,6156.3198,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6104.88,6203.191007529413,33.85191442424922,24.504005627369942
2016-05-23T10:00:00+03:00,6156.3198,6173.0601,6122.5698,6136.4302,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6147.094975,6200.7042307450965,37.03800703138774,27.14208256167401
2016-05-24T10:00:00+03:00,6136.4302,6231.8501,6109.5801,6219.2598,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6174.280049999999,6201.473430117647,47.20593227259136,30.44230467167854
2016-05-25T10:00:00+03:00,6219.2598,6270.25,6219.2598,6262.8501,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6242.904925,6203.808869019609,58.234769207767286,34.335973102651366
2016-05-26T10:00:00+03:00,6262.8501,6281.73,6243.4902,6265.6499,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6263.43005,6206.15758627451,76.61495109227756,39.866060309178046
2016-05-27T10:00:00+03:00,6265.6499,6275.8999,6250.27,6270.79,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6265.6524500000005,6208.636440705884,86.01563918450488,46.09636314490939
2016-05-31T10:00:00+03:00,6270.79,6290.0698,6230.1099,6230.79,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6255.439925000001,6209.444063921568,90.66409427439558,52.39170738610515
2016-06-01T10:00:00+03:00,6230.79,6233.1802,6151.8999,6191.9302,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6201.950075,6208.684401019606,83.86730479419023,57.70984355849292
2016-06-02T10:00:00+03:00,6191.9302,6220.27,6173.0498,6185.6099,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6192.714975,6207.684090980391,75.82982088089362,61.972774513156864
2016-06-03T10:00:00+03:00,6185.6099,6251.7402,6168.1899,6209.6299,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6203.792475,6207.628902666666,70.51166722852928,65.98341003907868
2016-06-06T10:00:00+03:00,6209.6299,6301.5601,6209.6299,6273.3999,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6248.55495,6210.054851764707,69.21601072934429,69.51981966958817
2016-06-07T10:00:00+03:00,6273.3999,6322.6001,6273.3999,6284.5298,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6288.482425,6212.854005019606,71.36360372108645,72.95237933855805
2016-06-08T10:00:00+03:00,6284.5298,6304.5098,6263.7998,6301.52,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6288.58985,6216.252444627451,77.99889647409536,76.03167575870845
2016-06-09T10:00:00+03:00,6301.52,6301.73,6229.0698,6231.8901,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6266.052475,6216.767327372549,79.97100042018084,78.20529887994981
2016-06-10T10:00:00+03:00,6231.8901,6231.8901,6097.2402,6115.7598,NaN,NaN,NaN,NaN,NaN,6320.41240004668,NaN,NaN,6169.19505,6212.629264862746,68.32180127286212,77.37598389800826
2016-06-13T10:00:00+03:00,6115.7598,6115.7598,6044.9702,6044.9702,NaN,NaN,NaN,NaN,NaN,6299.74097764551,NaN,NaN,6080.365,6205.783696549019,50.56251651427236,73.83067163098501
2016-06-14T10:00:00+03:00,6044.9702,6044.9702,5921.7202,5923.5298,NaN,NaN,NaN,NaN,NaN,6217.758579880959,NaN,NaN,5983.7976,6194.277665254901,33.44807571970158,68.10906977551561
2016-06-15T10:00:00+03:00,5923.5298,6007.4902,5923.3901,5966.7998,NaN,NaN,NaN,NaN,NaN,6201.642221892864,NaN,NaN,5955.302475,6184.643022196078,17.24489593976395,61.44682889007297
2016-06-16T10:00:00+03:00,5966.7998,5966.7998,5899.9702,5950.48,NaN,NaN,NaN,NaN,NaN,6166.015744703577,NaN,NaN,5946.012449999999,6174.523618666665,6.37313334898527,54.50116013688214
2016-06-17T10:00:00+03:00,5950.48,6046.1001,5950.48,6021.0898,NaN,NaN,NaN,NaN,NaN,6166.015744703577,NaN,NaN,5992.037474999999,6167.283619058825,10.461285587083736,48.49612197273759
2016-06-20T10:00:00+03:00,6021.0898,6236.5298,6021.0898,6204,NaN,NaN,5849.929469790102,5849.929469790102,5849.929469790102,NaN,NaN,NaN,6120.67735,6167.326795999999,24.848805258550446,44.05940142565821
2016-06-21T10:00:00+03:00,6204,6250.1899,6156.23,6226.5498,NaN,NaN,5924.029682811092,NaN,NaN,NaN,NaN,NaN,6209.242425,6168.201643607843,40.2131615889337,40.94435721244294
2016-06-22T10:00:00+03:00,6226.5498,6315.6201,6222.0098,6261.1899,NaN,NaN,5989.469619529983,NaN,NaN,NaN,NaN,NaN,6256.3424,6170.417562117648,55.05803067885169,38.65027063291857
2016-06-23T10:00:00+03:00,6261.1899,6380.5801,6261.1899,6338.1001,NaN,NaN,6033.657142576985,NaN,NaN,NaN,NaN,NaN,6310.265,6175.6016690196075,70.9000152807304,37.74317211897353
2016-06-24T10:00:00+03:00,6338.1001,6338.5498,5788.7402,6138.6899,NaN,NaN,6033.657142576985,NaN,NaN,NaN,NaN,NaN,6151.02,6172.890701411765,76.99412850385143,38.61040484207246
2016-06-27T10:00:00+03:00,6138.6899,6138.6899,5958.6602,5982.2002,NaN,NaN,NaN,NaN,NaN,6482.3902171889085,6482.3902171889085,6482.3902171889085,6054.56005,6164.218726117648,69.14418766071313,40.46857195671654
2016-06-28T10:00:00+03:00,5982.2002,6170.2598,5982.2002,6140.3901,NaN,NaN,NaN,NaN,NaN,6482.3902171889085,NaN,NaN,6068.762575,6162.050589960782,65.57282782007468,43.68104716675386
2016-06-29T10:00:00+03:00,6140.3901,6360.0601,6140.3901,6360.0601,NaN,NaN,NaN,NaN,NaN,6482.3902171889085,NaN,NaN,6250.2251,6168.656461568628,67.7854952657177,48.73510709934923
2016-06-30T10:00:00+03:00,6360.0601,6504.3301,6309.98,6504.3301,NaN,NaN,5926.643940712283,5926.643940712283,5926.643940712283,NaN,NaN,NaN,6419.675074999999,6180.9148507451,69.5532491134849,55.05311867579919
2016-07-01T10:00:00+03:00,6504.3301,6587.4399,6498.5601,6577.8301,NaN,NaN,6083.8760616410555,NaN,NaN,NaN,NaN,NaN,6542.04005,6195.977961490196,77.48678982351643,61.75566909944247
2016-07-04T10:00:00+03:00,6577.8301,6612.1299,6514.8101,6522.2598,NaN,NaN,6121.062515476949,NaN,NaN,NaN,NaN,NaN,6556.757474999999,6208.73041709804,88.76628108970098,68.14741668255752
2016-07-05T10:00:00+03:00,6522.2598,6561.5801,6472.25,6545.3701,NaN,NaN,6121.062515476949,NaN,NaN,NaN,NaN,NaN,6525.365,6222.278711999999,95.26141866608646,73.65224239027279
2016-07-06T10:00:00+03:00,6545.3701,6580.3198,6432.4702,6463.5898,NaN,NaN,6121.062515476949,NaN,NaN,NaN,NaN,NaN,6505.437475000001,6232.435677333335,92.34683491194987,77.3811228135826
2016-07-07T10:00:00+03:00,6463.5898,6579.25,6463.5898,6533.79,NaN,NaN,6121.062515476949,NaN,NaN,NaN,NaN,NaN,6510.0549,6245.186634901961,90.4439716626282,79.3355184517724
2016-07-08T10:00:00+03:00,6533.79,6605.8301,6515.2402,6590.6401,NaN,NaN,6156.402429734426,NaN,NaN,NaN,NaN,NaN,6561.3751,6259.9715022745095,90.16262408917675,80.65236801030493
2016-07-11T10:00:00+03:00,6590.6401,6695.0698,6590.6401,6682.8599,NaN,NaN,6247.806591760984,NaN,NaN,NaN,NaN,NaN,6639.8024749999995,6278.160495215685,92.07611779838376,82.94556102407199
2016-07-12T10:00:00+03:00,6682.8599,6703.0898,6663.6602,6680.6899,NaN,NaN,6316.002597584886,NaN,NaN,NaN,NaN,NaN,6682.574950000001,6295.981676392155,93.20773875247566,85.70905211731208
2016-07-13T10:00:00+03:00,6680.6899,6717.1699,6654.6401,6670.3999,NaN,NaN,6336.510897826396,NaN,NaN,NaN,NaN,NaN,6680.72495,6313.055171450979,95.8082456578945,88.51132715652976
2016-07-14T10:00:00+03:00,6670.3999,6743.4199,6648.3999,6654.4702,NaN,NaN,6352.949208043758,NaN,NaN,NaN,NaN,NaN,6679.172475,6329.12372917647,95.44418057233864,91.10042030241513
2016-07-15T10:00:00+03:00,6654.4702,6669.2402,6616.5098,6669.2402,NaN,NaN,6352.949208043758,NaN,NaN,NaN,NaN,NaN,6652.3651,6345.34605145098,94.01719474095933,92.75346079415942
2016-07-18T10:00:00+03:00,6669.2402,6715.5801,6653.6699,6695.4199,NaN,NaN,6374.0165715154435,NaN,NaN,NaN,NaN,NaN,6683.477525,6362.162095137255,92.69466981027679,93.146299666217
2016-07-19T10:00:00+03:00,6695.4199,6711.6899,6660.8701,6697.3701,NaN,NaN,6391.486474363899,NaN,NaN,NaN,NaN,NaN,6691.3375,6378.607778274508,91.05978055230352,92.7261358548387
2016-07-20T10:00:00+03:00,6697.3701,6736.5698,6694.3599,6728.9902,NaN,NaN,6437.487706927509,NaN,NaN,NaN,NaN,NaN,6714.3225,6395.836555529412,91.13918308288248,92.60537067193198
2016-07-21T10:00:00+03:00,6728.9902,6732.0698,6694.52,6699.8901,NaN,NaN,6451.850531234759,NaN,NaN,NaN,NaN,NaN,6713.867525000001,6411.475258039214,90.60631453742856,92.62160495941201
2016-07-22T10:00:00+03:00,6699.8901,6735.9399,6663.7202,6730.48,NaN,NaN,6451.850531234759,NaN,NaN,NaN,NaN,NaN,6707.507549999999,6427.892074352941,91.72300154590741,92.77764270508507
2016-07-25T10:00:00+03:00,6730.48,6756.1299,6691.0298,6710.1299,NaN,NaN,6472.780562300154,NaN,NaN,NaN,NaN,NaN,6721.9424,6443.019639607843,90.47247100646848,92.61727802589354
2016-07-26T10:00:00+03:00,6710.1299,6744.7998,6708.5801,6724.0298,NaN,NaN,6490.104681070139,NaN,NaN,NaN,NaN,NaN,6721.8849,6458.243961803922,90.40274607174041,92.33677875782001
2016-07-27T10:00:00+03:00,6724.0298,6780.0498,6723.71,6750.4302,NaN,NaN,6522.051217963125,NaN,NaN,NaN,NaN,NaN,6744.55495,6474.054472313725,89.09380235608057,91.66533442763861
2016-07-28T10:00:00+03:00,6750.4302,6762.7202,6718.8999,6721.0601,NaN,NaN,6522.051217963125,NaN,NaN,NaN,NaN,NaN,6738.277599999999,6488.256225803921,85.66480525173226,90.68739689557799
2016-07-29T10:00:00+03:00,6721.0601,6740.4702,6691.1299,6724.4302,NaN,NaN,6522.051217963125,NaN,NaN,NaN,NaN,NaN,6719.272599999999,6502.154641803921,79.69513106418508,89.25519052790057
2016-08-01T10:00:00+03:00,6724.4302,6769.4102,6678.4502,6693.9502,NaN,NaN,6522.051217963125,NaN,NaN,NaN,NaN,NaN,6716.5602,6514.331426352941,72.00813758933677,87.18653730580657
2016-08-02T10:00:00+03:00,6693.9502,6694.1401,6630.7598,6645.3999,NaN,NaN,6522.051217963125,NaN,NaN,NaN,NaN,NaN,6666.0625,6524.182606666667,57.73580817966136,83.85414006854236
2016-08-03T10:00:00+03:00,6645.3999,6673.6299,6621.4199,6634.3999,NaN,NaN,6522.051217963125,NaN,NaN,NaN,NaN,NaN,6643.7124,6533.203222509805,42.16071316953347,78.95629307720745
2016-08-04T10:00:00+03:00,6634.3999,6749.6699,6615.8301,6740.1602,NaN,NaN,6522.051217963125,NaN,NaN,NaN,NaN,NaN,6685.015025000001,6546.045701019606,43.5314298346225,74.24880460692685
2016-08-05T10:00:00+03:00,6740.1602,6802.4102,6738.5698,6793.4702,NaN,NaN,6545.095972100887,NaN,NaN,NaN,NaN,NaN,6768.6526,6560.60440690196,49.375084987258134,70.01401295106191
2016-08-08T10:00:00+03:00,6793.4702,6829.4702,6781.4702,6809.1299,NaN,NaN,6588.215574890798,NaN,NaN,NaN,NaN,NaN,6803.385125,6575.363241960787,58.00040513326594,66.76680636374167
2016-08-09T10:00:00+03:00,6809.1299,6863.1001,6807.7598,6851.2998,NaN,NaN,6623.2986974017185,NaN,NaN,NaN,NaN,NaN,6832.8224,6591.353571215685,73.51286575554192,65.07781833212182
2016-08-10T10:00:00+03:00,6851.2998,6866.4199,6820.04,6866.4199,NaN,NaN,6638.3978526615465,NaN,NaN,NaN,NaN,NaN,6851.0449,6607.450171215686,91.32500957356804,65.30093905387056
2016-08-11T10:00:00+03:00,6866.4199,6914.71,6812.73,6914.71,NaN,NaN,6648.777112395392,NaN,NaN,NaN,NaN,NaN,6877.142475,6624.91148909804,96.18308689315876,66.35276721801323
2016-08-12T10:00:00+03:00,6914.71,6931.04,6896.04,6916.02,NaN,NaN,6709.5914011558525,NaN,NaN,NaN,NaN,NaN,6914.4525,6641.852336313725,96.18837269600164,68.00209138119489
2016-08-15T10:00:00+03:00,6916.02,6955.3398,6907.1699,6941.1899,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6929.9299,6659.226206980393,97.25898860560635,70.52717648282184
2016-08-16T10:00:00+03:00,6941.1899,6941.1899,6893.9199,6893.9199,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6917.5549,6674.222595294118,94.59528227859414,74.21312389271512
2016-08-17T10:00:00+03:00,6893.9199,6920.7598,6849.8999,6859.1499,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6880.932375,6687.37750117647,88.92888158370975,78.88994073413275
2016-08-18T10:00:00+03:00,6859.1499,6893.3501,6850.6099,6868.96,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6868.017475,6700.479760078431,83.84037895771705,82.92083564644221
2016-08-19T10:00:00+03:00,6868.96,6871.48,6840.9399,6858.9502,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6860.082525,6712.689815137255,79.11522999195617,85.89485014691202
2016-08-22T10:00:00+03:00,6858.9502,6884.6099,6812.0698,6828.54,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6846.042475,6723.124418901961,72.4791957343193,87.34272920701736
2016-08-23T10:00:00+03:00,6828.54,6885.3901,6828.54,6868.5098,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6852.744975,6734.511901254902,70.98232539453224,87.08967517091637
2016-08-24T10:00:00+03:00,6868.5098,6868.5098,6825.2202,6835.7798,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6849.5049,6743.874693411765,65.61767935785785,84.51894214934535
2016-08-25T10:00:00+03:00,6835.7798,6836.2202,6779.1499,6816.8999,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6817.01245,6751.815544392159,54.99133113258158,80.39976657328764
2016-08-26T10:00:00+03:00,6816.8999,6857.29,6798.8198,6838.0498,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6827.764875000001,6759.90625819608,47.3554523101822,75.51647453470568
2016-08-30T10:00:00+03:00,6838.0498,6851.8301,6808.0698,6820.79,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6829.6849250000005,6766.679364156863,39.551765165193366,69.74575219066439
2016-08-31T10:00:00+03:00,6820.79,6832.8901,6779.54,6781.5098,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6803.682475,6771.428313254901,24.934669804973577,62.77969094330233
2016-09-01T10:00:00+03:00,6781.5098,6826.2202,6723.21,6745.9702,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6769.22755,6774.348289803921,17.92670560385586,55.67947334531694
2016-09-02T10:00:00+03:00,6745.9702,6928.25,6745.9702,6894.6001,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6828.697625,6782.716670039215,28.40830333553398,50.13626578309864
2016-09-05T10:00:00+03:00,6894.6001,6910.6602,6867.0801,6879.4199,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6887.940075,6790.053277725489,36.05485184554965,45.83022796845798
2016-09-06T10:00:00+03:00,6879.4199,6887.9199,6818.96,6826.0498,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6853.0874,6794.715975607843,41.35931624719535,42.71824001974559
2016-09-07T10:00:00+03:00,6826.0498,6856.1201,6814.8701,6846.5801,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6835.905025,6799.521940470588,53.12519409709485,40.93252689000185
2016-09-08T10:00:00+03:00,6846.5801,6889.6401,6819.8198,6858.7002,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6853.68505,6804.249328862744,64.38018240004055,40.80877719422013
2016-09-09T10:00:00+03:00,6858.7002,6862.3799,6762.2998,6776.9502,NaN,NaN,6733.2501410402665,NaN,NaN,NaN,NaN,NaN,6815.082525,6805.379744627451,54.85535904674809,40.79517998563678
2016-09-12T10:00:00+03:00,6776.9502,6776.9502,6654.48,6700.8999,NaN,NaN,NaN,NaN,NaN,6943.730831593519,6943.730831593519,6943.730831593519,6727.3200750000005,6803.313975999999,43.9140145404158,40.45103620866014
2016-09-13T10:00:00+03:00,6700.8999,6724.7402,6665.6299,6665.6299,NaN,NaN,NaN,NaN,NaN,6918.132298434168,NaN,NaN,6689.224975,6799.768544784314,34.697365683102056,39.96559626045101
2016-09-14T10:00:00+03:00,6665.6299,6720.29,6665.6299,6673.3101,NaN,NaN,NaN,NaN,NaN,6910.010503590751,NaN,NaN,6681.214975,6796.411850745099,24.039220983589736,39.876051378312624
2016-09-15T10:00:00+03:00,6673.3101,6736.8398,6654.8198,6730.2998,NaN,NaN,NaN,NaN,NaN,6910.010503590751,NaN,NaN,6698.8173750000005,6795.189701803923,16.36218506052071,39.719599323979104
2016-09-16T10:00:00+03:00,6730.2998,6746.29,6692.73,6710.2798,NaN,NaN,NaN,NaN,NaN,6910.010503590751,NaN,NaN,6719.899899999999,6792.973270509802,15.196661431128438,38.398435133538555
2016-09-19T10:00:00+03:00,6710.2798,6813.9502,6710.2798,6813.5498,NaN,NaN,NaN,NaN,NaN,6910.010503590751,NaN,NaN,6762.0149,6794.668219764704,23.42618986740701,37.135568935724294
2016-09-20T10:00:00+03:00,6813.5498,6869.1001,6798.02,6830.79,NaN,NaN,NaN,NaN,NaN,6910.010503590751,NaN,NaN,6827.864975,6796.864424156862,35.49179968586775,36.54881727959153
2016-09-21T10:00:00+03:00,6830.79,6879.8101,6830.4702,6834.77,NaN,NaN,NaN,NaN,NaN,6910.010503590751,NaN,NaN,6843.960075,6799.10068337255,47.28709500675758,35.96500737055781
2016-09-22T10:00:00+03:00,6834.77,6937.3301,6834.77,6911.3999,NaN,NaN,6661.593691229178,6661.593691229178,6661.593691229178,NaN,NaN,NaN,6879.5675,6804.221189568627,59.91465942255691,35.518455072809445
2016-09-23T10:00:00+03:00,6911.3999,6920.23,6882.6201,6909.4302,NaN,NaN,6688.13135710626,NaN,NaN,NaN,NaN,NaN,6905.92005,6809.075433019607,73.86549020284886,37.41946818841952
2016-09-26T10:00:00+03:00,6909.4302,6909.6299,6806.4702,6818.04,NaN,NaN,6688.13135710626,NaN,NaN,NaN,NaN,NaN,6860.892575,6810.1457784313725,73.80993774847174,40.409060509225114
2016-09-27T10:00:00+03:00,6818.04,6865.4502,6768.8599,6807.6699,NaN,NaN,6688.13135710626,NaN,NaN,NaN,NaN,NaN,6815.005,6810.692747529411,71.76166166769178,44.115490107684096
2016-09-28T10:00:00+03:00,6807.6699,6878.21,6807.6699,6849.3799,NaN,NaN,6688.13135710626,NaN,NaN,NaN,NaN,NaN,6835.732425,6812.787363686274,72.37189592649956,48.948757601975075
2016-09-29T10:00:00+03:00,6849.3799,6941.0898,6849.3799,6919.4199,NaN,NaN,6688.13135710626,NaN,NaN,NaN,NaN,NaN,6889.8173750000005,6817.509423137255,72.69323660608163,54.581862756531166
2016-09-30T10:00:00+03:00,6919.4199,6919.4199,6809.5098,6899.3301,NaN,NaN,6688.13135710626,NaN,NaN,NaN,NaN,NaN,6886.919925,6821.294290666667,71.74850147422801,60.237046760841125
2016-10-03T10:00:00+03:00,6899.3301,6996.4302,6898.0898,6983.52,NaN,NaN,6699.730213859958,NaN,NaN,NaN,NaN,NaN,6944.342525,6828.224299372549,79.42752153025415,65.83717992712585
2016-10-04T10:00:00+03:00,6983.52,7121.9302,6983.52,7074.3398,NaN,NaN,6788.425232473962,NaN,NaN,NaN,NaN,NaN,7040.827499999999,6838.517406117648,86.5579916801374,70.94379912655282
2016-10-05T10:00:00+03:00,7074.3398,7076.71,7024.1299,7033.25,NaN,NaN,6796.776039226565,NaN,NaN,NaN,NaN,NaN,7052.107425,6846.9134933333335,88.64450090361971,75.07953971623901
2016-10-06T10:00:00+03:00,7033.25,7049.3398,6999.96,6999.96,NaN,NaN,6796.776039226565,NaN,NaN,NaN,NaN,NaN,7020.62745,6853.761564705883,84.23074247075452,77.51114802105879
2016-10-07T10:00:00+03:00,6999.96,7079.25,6999.96,7044.3901,NaN,NaN,6797.033886273518,NaN,NaN,NaN,NaN,NaN,7030.890025,6862.156283294117,82.75591485927787,78.40019048670167
2016-10-10T10:00:00+03:00,7044.3901,7104.4902,7024.0801,7097.5,NaN,NaN,6821.848117646166,NaN,NaN,NaN,NaN,NaN,7067.6151,6872.380150901961,82.12788664765301,79.2319853766198
2016-10-11T10:00:00+03:00,7097.5,7129.8301,7061.3599,7070.8799,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,7089.892475,6881.267489254899,80.89932902529803,80.14575211238044
2016-10-12T10:00:00+03:00,7070.8799,7079.4199,7015.7598,7024.0098,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,7047.51735,6888.021153333333,79.16857116618797,80.82541963634927
2016-10-13T10:00:00+03:00,7024.0098,7024.0098,6930.04,6977.7402,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,6988.94995,6892.663374352942,76.6677542018459,81.2228713959257
2016-10-14T10:00:00+03:00,6977.7402,7055.1802,6977.7402,7013.5498,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,7006.0526,6898.4406069019615,74.61743255225483,81.50976450372838
2016-10-17T10:00:00+03:00,7013.5498,7013.5498,6937.4302,6947.5498,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,6978.0199,6901.415180941177,64.68517644811841,80.0355299955148
2016-10-18T10:00:00+03:00,6947.5498,7033.02,6946.3901,7000.0601,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,6981.755,6906.328135686274,59.84887023783707,77.36461785128478
2016-10-19T10:00:00+03:00,7000.0601,7031.2002,6975.9199,7021.9199,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,7007.275025,6911.948588313725,58.97433118687563,74.39760087961037
2016-10-20T10:00:00+03:00,7021.9199,7047.5498,6998.8398,7026.8999,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,7023.80235,6917.630515372547,58.51782307322262,71.82630893985717
2016-10-21T10:00:00+03:00,7026.8999,7058.3901,7011.0898,7020.4702,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,7029.212500000001,6922.934430666665,54.01299740851872,68.95201719478126
2016-10-24T10:00:00+03:00,7020.4702,7067.3398,6983.3999,6986.3999,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,7014.4024500000005,6926.819306588236,50.97103640897934,65.83633217091389
2016-10-25T10:00:00+03:00,6986.3999,7067.23,6985.9199,7017.6401,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,7014.297475,6931.8740884705885,47.84276458732977,62.53067572711706
2016-10-26T10:00:00+03:00,7017.6401,7017.6401,6917.77,6958.0898,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,6977.785,6934.533603529411,38.383084821261676,58.45212709262442
2016-10-27T10:00:00+03:00,6958.0898,7003.9302,6924.0498,6986.5698,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,6968.159900000001,6938.259652,33.75502947193793,54.16085461963363
2016-10-28T10:00:00+03:00,6986.5698,7006.4302,6927.21,6996.2598,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,6979.11745,6942.265763294117,32.10510839761889,49.909622204170034
2016-10-31T11:00:00+03:00,6996.2598,6996.2598,6945.29,6954.2202,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,6973.00745,6944.523419843136,30.97296801898724,46.538401361256916
2016-11-01T11:00:00+03:00,6954.2202,6993.79,6903.6099,6917.1401,NaN,NaN,6856.86061088155,NaN,NaN,NaN,NaN,NaN,6942.19005,6945.252233254903,23.856501112554817,42.93916444872868
2016-11-02T11:00:00+03:00,6917.1401,6917.1401,6845.4199,6845.4199,NaN,NaN,NaN,NaN,NaN,7107.960193005931,7107.960193005931,7107.960193005931,6881.28,6943.098999529411,20.053824418542188,39.04711377189533
2016-11-03T11:00:00+03:00,6845.4199,6873.21,6790.5098,6790.5098,NaN,NaN,NaN,NaN,NaN,7060.682133705338,NaN,NaN,6824.912375,6938.81053827451,13.565116736144613,34.55184313818753
2016-11-04T11:00:00+03:00,6790.5098,6790.52,6676.5601,6693.2598,NaN,NaN,NaN,NaN,NaN,6973.668030334804,NaN,NaN,6737.712425,6930.743857411764,7.017203347004482,29.852263732036107
2016-11-07T11:00:00+03:00,6693.2598,6806.8999,6693.2598,6806.8999,NaN,NaN,NaN,NaN,NaN,6973.668030334804,NaN,NaN,6750.07985,6927.230623686272,9.178188467035282,25.672978937841698
2016-11-08T11:00:00+03:00,6806.8999,6849.3101,6795.0601,6843.1299,NaN,NaN,NaN,NaN,NaN,6973.668030334804,NaN,NaN,6823.599999999999,6925.162605568625,16.050439672275758,22.493746446336296
2016-11-09T11:00:00+03:00,6843.1299,6911.8398,6696.3301,6911.8398,NaN,NaN,NaN,NaN,NaN,6973.668030334804,NaN,NaN,6840.784900000001,6925.771571843136,28.09199147243324,21.464637111453456
2016-11-10T11:00:00+03:00,6911.8398,6997.25,6799.0498,6827.98,NaN,NaN,NaN,NaN,NaN,6973.668030334804,NaN,NaN,6884.0298999999995,6922.98969890196,35.84162125105275,21.673296289364927
2016-11-11T11:00:00+03:00,6827.98,6849.04,6709.7202,6730.4302,NaN,NaN,NaN,NaN,NaN,6973.668030334804,NaN,NaN,6779.2926,6916.318022196078,37.74476721786522,22.23726217138956
